"","A7_tophat","B7_tophat","C7_tophat","D7_tophat","E7_tophat","G7_tophat","H7_tophat","A8_tophat","B8_tophat","C8_tophat","D8_tophat","E8_tophat","F8_tophat","G8_tophat","H8_tophat","A9_tophat","B9_tophat","C9_tophat","D9_tophat","E9_tophat","F9_tophat","G9_tophat","H9_tophat","A10_tophat","B10_tophat","C10_tophat","D10_tophat","E10_tophat","F10_tophat","G10_tophat","H10_tophat","A11_tophat","B11_tophat","C11_tophat","D11_tophat","E11_tophat","F11_tophat","H11_tophat","A12_tophat","B12_tophat","C12_tophat","D12_tophat","E12_tophat","F12_tophat","G12_tophat","H12_tophat","B1_tophat","C1_tophat","D1_tophat","F1_tophat","A2_tophat","C2_tophat","D2_tophat","E2_tophat","F2_tophat","G2_tophat","H2_tophat","C3_tophat","E3_tophat","F3_tophat","G3_tophat","H3_tophat","B4_tophat","D4_tophat","F4_tophat","C5_tophat","D5_tophat","E5_tophat","F5_tophat","G5_tophat","A6_tophat","B6_tophat","D6_tophat","G6_tophat","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"RRM2",5.25387404163919,0,24.5245666811706,0,0,0,11.7155815690655,0,0.429870255141022,401.202615903744,42.4481934461047,16.6047072758889,0,14.7131485174768,246.386053557899,0.167246634930597,298.116446713576,21.3348662927108,43.0527608851523,5.97543993981206,35.6802191652733,0.166509505143899,1.08156381633617,83.2590973025857,0.291016350858439,79.5561592612422,0.321948038037388,0,0,106.67875499298,144.965650993021,154.014526966011,560.023162558003,161.156120064991,44.2804201397683,2.68882575602837,184.861846462215,0.526392746708009,248.940683280163,68.0868888108083,128.010601626633,111.996450143769,177.12254404789,56.629967109307,0.209431702697607,179.01816830407,12.7859319970298,65.4434132388126,143.580612471158,22.8871630380842,43.4014414782016,0,33.3718867341009,168.480581502931,0.284557782721659,69.5874403753504,344.048602909042,47.1813837950725,0,26.1840312258927,46.3037922512491,257.856980860643,267.290459793871,78.5108207413783,181.5622353008,35.261675117833,54.75196566852,291.945720960435,46.2761161442772,33.3209402336654,27.5072760538047,11.8609308092471,0.437118601862514,0,59.133540780222,0,62.5746194698675,7.99073289136244,28.9484918709721,0,0.312585337750864,208.563739928198,5.26097214028042,1.36340978274776,0,92.0421166317283,20.6441728375133,0,0,0,4.45058764001493,79.9900784719909,0,1.99529539076758,22.3739934915963,0,1.44750521777812,1.86020500849274,84.4911526441367,9.42463792067133,3.22235113169071,1.43581818020652,87.4223474787799,133.178250847242,9.56642506928304,0,141.320585461962,76.4529741994781,0,14.1245136080287,10.2150235298087,0,0.405449106244208,0,229.484542495606,18.103449255165,0,3.39064302403434,29.7386064392278,0,0,0,95.7835247396307,372.627593065923,18.4531656260884,52.4409542841865,0,165.821880387477,58.8018875608038,39.8542687142652,0.490799106331883,14.2461873831235,24.1791710706937,93.6887219622562,134.275680055966,7.34875274763741,28.8010276870737,64.6143136082849,0,108.769476653583,138.079662170287,0,66.1521262354604,10.9008425089435,0,97.5430682296368,40.2222777112616,0,75.2604297834737,8.73157476067804,0,16.5400158938995,11.4198320305124,213.080448764958,0,0,184.048184100208,55.57778347482,142.267143117489,0,29.2808362449527,0
"NME6",0,26.1515976175839,0,0.854966220431685,22.3879027868075,45.9663458102165,0.26190021599047,0,0.225827726274784,14.3352888139548,0,28.734933486215,2.53168421969413,2.34817054479008,0,11.597681726326,1.78348500112076,0.246330617491965,0.254127033700634,28.9766147012808,19.6475562285553,14.3457330438969,2.50002696392718,2.86814907836811,0,4.74931530403577,12.5157641122953,24.3324982723524,0,14.1629243423435,11.1695685713523,9.42241631809912,0,14.2536285533476,4.50236973226118,4.43942953569388,5.65109927707295,12.7205999530488,0,10.628418618074,10.2827211136914,0,23.3121693505011,2.22269708606676,6.60136187574202,17.5574356182778,5.66742840934659,0,0,0,1.49511354805051,21.5657876012681,17.9662294765545,0,1.79387253611428,0,0,9.71215689690333,0,0,0,0,8.82409297566488,4.68691105681733,0,5.11016349942566,21.072056927824,0,0.543254996647318,41.686684937605,0,21.9331648433592,0,0,19.4494984776634,0.331294067279136,0,3.91798940255734,0,2.21258026942519,0,21.280675858437,0,0,32.2728171971223,0,21.4049895393645,26.9871416230875,0,0,0,0,12.4840781252305,0,34.357663229372,0,18.9021503333903,0,2.18518254766985,0.230285228400726,0,0,2.87682099141908,2.89036210849584,0,0,0,0,31.7490006777926,0,0,30.0045227102989,28.5417772554036,7.32938610804934,24.4815178887248,0,0,0,0,0,0,0,35.5618774606678,0,0,0,1.4998261247824,48.5414374810894,0.193068379495191,0.525615375448976,7.99291737999458,0,0,0,0,4.11796096856583,14.4035273848481,0,11.2015128673667,0.303537198009491,3.44457366782822,0,0,0,53.4507472374215,56.1343933060268,0,0,0,53.6597028627535,0,10.4762438328448,0,0,0,0.199877935024787,0,0,1.11550025658469,9.51988129933488,0,0
"BPGM",0,147.261000694502,0,0,35.2938406366598,0,0.486459794647915,97.1565001115962,0.838915759836062,0,0,0,0,3.27116156633419,0.481799714189857,0,0,0,11.3285207492605,0,0,0,54.4568872456084,67.35317100333,0,0,0,0,0,0.84859865070693,0,0,0,0,48.3184602066375,0,35.7658125179379,5.13642390692829,0,0,0,0,2.96072390454451,0,0,0.322887183212374,0,0,0,0,0,0,149.092610022783,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9204010132249,0,0,0,49.80802473656,0.462945349821341,0,0,10.0349913374317,0,0,0,0,0,0,0,0,0,0,7.15898015168067,31.2764075588338,0,0,0,0,27.5127755461104,0,1.94696507704872,0,33.4303847476478,0.807110600809156,7.26058748883933,51.749839073982,2.99416146512988,0,0.400297028240776,0,1.2632067005228,0,0,24.9588233855572,28.6179342864474,0,0,0,0,0,0,0,0,0,0,0,0,12.2647660080141,0,0,33.071407941668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88682647130226,0,0,0,41.4750936645061,0,0,0,0,0,0,0,0,0,0,0,0
"SUCLG2",13.4032525106101,0,0.295688804304938,52.9773593008306,16.6536625968015,44.9355375984435,8.39402905852174,4.54738270462104,0.689322690687301,1.77394967322517,7.89196748840858,27.8796607086641,0,0.298650816861651,8.31361778669547,3.48646989937037,1.02074214384533,12.4064535077798,5.81778199481645,0,9.30611401143622,17.6225253939189,6.93740933326307,31.5798727788253,0,0,13.939099763376,19.0793487833948,55.2911198676177,18.8265318129166,1.54974067027059,1.87573302474274,0,0,0.763508653626168,1.23191230893394,1.27774585595954,16.8820456953928,2.47752546070074,0,0.627745149154288,3.69256662437536,0,3.91420442789053,1.3433450962675,0.530621720502406,0,2.79102210802104,0,0,0,0,0.442262961746691,11.892301669455,0,6.23228767150132,14.4508812523111,0.926426616622089,0,15.5601334620803,6.3570978688694,60.3360032253378,2.63493599450626,1.43064547210036,0,5.52443403554414,4.18085976094185,11.6673505921742,3.31649263972654,19.5550551811708,5.00211550833292,88.6318610565559,0,0,20.2016716388546,0,1.17588455504093,16.2305835611071,0,24.0132983545124,0,0.8778069391095,0,0.819865955523682,3.9668627328241,10.6952930892128,0,0.748875315648605,0,0,39.440120667838,2.70298405877064,26.8302553217257,29.1161381286103,18.4909888705691,6.95003191156795,7.62667277596316,29.8295010261538,3.33505530576408,0,0,0,0,0,0.697287970260333,11.6004945058798,15.8938837366814,8.21878802751889,0,0,1.91104687773147,4.20550809694184,3.25080958161821,7.93859972316876,3.9101887004931,0,6.60367763430029,9.06183181450387,10.2618963311964,1.05072579462163,0,0,0,4.83097042870306,1.08589929844444,3.37959235857946,0,10.1443645440478,48.6194915276337,17.3810288230991,0,8.3071325076054,25.9553109339064,12.4161549472567,0,2.35683300094132,11.0922684394225,78.2853176094049,0,0,0,0,0,0,12.531446097551,2.09299040851983,32.0936209435268,0,5.78823045760847,0,37.5431843410945,0,0,0,0,0.305056421222297,0,14.2483933134536,67.0781711573153,0,3.42726817361729,0
"FUT9",0,0,0.0665994901452189,0.117560192304274,0,0.154914171444627,0,33.9133961988576,0,0,0,29.4218214654612,9.26230563572706,6.05399753402034,0.891675394947188,0,1.30280595806777,0,0,0,0.388159868786165,0,0,0,0,0,0.232561050874737,0,0.159660250701291,0,0.261791967588898,1.83075043380022,0,3.12572313948028,0.343937858401466,10.4051198190627,0.935327848857326,0.190121441791543,0,0.0702613755808015,0.848341356171769,0,0.753426433504843,0,0,0.0597573116244782,0,4.27472531042628,0,0,0,0,0,0,0.513879952396611,0,0.289319584807063,0,0,0,7.7319436576977,0,0,7.08909389848986,6.02386684883819,0,0,0,0,0.124069981099139,12.5980162962586,0,0,0,3.15722961657238,0,0,0,0.799150801899641,1.6901990832842,0,0.889708104695502,0,0,0,9.03358179686958,0,0.421682470543442,1.24837558637879,0.610356891414642,0,0,0,2.95469228887957,0,0,0,0,0,0,0,1.25942274436596,0,0,0,0,0,4.93642491047129,7.06195855109131,0,1.47577641490494,0,0,5.44542837301827,0,0,0.0826322127867592,0,0,0,0.358399310533771,0,0,2.58424697380601,0,0,1.86896111350809,0,0,0.0602279590499155,0,0.643176055865742,0,1.1885352784084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC2A14",0.42450788220664,0,0.16388850319323,0,0,8.00549199623776,0,1.9603365799891,0.382064056363007,0,0.18225844199688,0,0,0.165530228538565,0,0.148647009162531,0,0,0,0,0.191037318022507,0,0,0,0,0,0,0,0.196446545235068,0,0,0,0,0,0,0,0,0,0,3.45799394293458,0,0,0,0,0,0,0,0.154695216390763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187640186863169,0,0,0,0,0,0,0,0,0,0.228509802742055,0.280248039692987,0.217248626312495,0.236735913164131,0,0.415925403113471,0,0,0.865906558880235,0.302945985359423,0.549668423516882,5.92797410684622,0.482850490487978,0.830143399230203,1.0240038666386,0,0,1.22576415286443,0.431041731041178,0.354679413856623,0.152967420146064,0.183434538601281,0.367579159722771,0.30060548934632,4.15909811898202,0.389605430363345,5.94828901211785,1.45844542378953,0.347651192710631,0.431472889591129,0,1.55199440953877,4.54675892921469,0.506149576582628,0.789914466876655,0,0.453950148791051,1.03597568666071,0.360358802052027,0.400004454049596,1.44484102654992,3.41915705831576,0.40668388420504,1.33936312379393,0,0,0.293983864945459,0.789194183561921,0,0.502052644328222,0.150467660636472,0.33055997007683,0.317182959841874,0.170382315211892,0,0.148209393758886,0,0,0,0,0,0,0,0,10.5284174753366,0.128383984377826,0.514205520996398,0,0.355258597262494,0,0,0,0.345402198495355,0.819685917995932,0,0,0,0.20851898038806,0.563879100260975,0,0,0.676322397543962,0,0.464547985635154,0,0,0,0
"PC",0,0,15.7238396053367,0.408168114954192,0.598777277847335,15.6577270605926,0,0,0,0,0.685737009706498,1.14319171858436,0,0,0,19.8542947196757,0,2.54800700138306,0.808815988481315,0,0,0.556810931660551,0,0,0,0,0.538300161456136,0,0,8.96686384830562,6.66555829878066,0.651933529773923,0,0,15.523945984223,0.321124433491301,2.8311114313124,0,0.322910143140091,1.62631316280246,6.38177559680979,0.350017051990732,0,0,0,5.94767234715325,0,0,0,0,0,0,0,0,0,0,9.04063905577348,4.02488364737958,0,0,0,0,5.64745575336785,0,0,0,3.68865876560754,0,0,0,0,0,0.365433216168172,0,2.57926536248413,0.131802161404454,0,0.668029044654983,0,1.36928368959872,0.261322819057792,0,0,0,2.24043748913931,0.83638743830777,1.13543592225008,0,0.963189059644035,0.80729698891923,7.24559762178556,0,9.93334105594514,0,0,0,0,2.12064569314881,1.08669235013614,0,0,1.37182946475901,0,2.02924022226298,0,0,9.3553477313883,0,0,0,0,0.974449882425082,0,0,0,0,0,0,0,0.182596181619753,0,0,0,0,0,0,0,0,0,0,0,0.135339544924185,13.3645628039536,0,1.36526476456705,0,0,0,0,0,0,0,0.167080030347428,0,0,0,0,2.46721727299602,0,0.413187042404217,0,0,0,14.0594530716007,0,0,0.267281675815609,0,0,0,0,0
"SLC29A2",0,5.45254968569896,0.335911178419948,29.647210996734,0,0,2.2704437842115,2.8699780549998,0,0,0,0,0,0,0,1.52335859573734,11.9824620047726,0,0,14.2347619720042,0,0.303328896319126,0,0,4.77127726710738,1.23517119340989,0,0,0,1.32021567043192,0,0,0,2.13045487631806,0.867368286656198,0,1.81444609141313,6.71247515425268,0,0,0,0.381351299108285,36.2736300244505,0,0,0,0,0,0,0,0,0,6.53150851961932,0,0,0,8.02590610728845,0,0,10.3815946470568,0,0,0,0,0,0,1.82676140572827,0,1.41286244348644,0,0,0,0.796295100084101,0,0.468361084664322,0,0,0,0,0.426247081315735,0,111.189416825769,97.2584973542281,0,25.1611394478117,0,38.1021404971005,15.3133989177851,0,3.0784875710726,0,0,0,0.363481200781374,0,0,0,4.62098052326948,1.42077034395372,0,6.32167697979029,0,0,24.1725283672285,0,0,0.582449012646413,16.5987287614597,2.42855137105001,0,0,0.530842321060061,0,2.45958621102187,110.558668747276,0,0,0,0,0.397885135463337,0,0,0,0,0,0,0,0,0,0,22.352110035611,0,0,0,1.65276230792258,0,0,0,0,0,0,0,0.364074757304854,0,0,0,0,0.33601095535495,0,0,0,4.27387248405675,0,4.56283360832011,0,0,0,0,0,0.750263372454266,24.5289079175764,0
"PCCA",3.29110199318873,5.644545649498,0,0,0,0,13.3972285706664,20.4087328355541,0,0,0,13.7298831125623,0,0,4.93330479147731,0,23.1004834500611,0,0.333323067982809,0,0.444319168950971,0,13.2655885185696,0,0.200526494020799,0,1.33104090819796,5.85604900378348,0,0,0,1.88068907083787,0,0,0.328082567056718,0,12.4909385772932,0.36271395632571,0,0,0,0,15.2885816516428,0,0,1.48206609043121,0,0,0,0,0,2.86445974000779,0,0,0,1.14773043119012,0,0.132696344753268,5.46309135494259,0,0,0,0,0,0,0,0,0,0,0,1.17241528583068,0,0,0,1.41726285666745,0,0,0,0,0,0,0,0,0,0,2.06811361987908,0.187170872234076,0,0,0,0,0.211178638490064,18.21257710405,0,0,0,0,0,0,0,0.683193729663253,0,19.4058112576898,0,0,0,9.47340238063196,0,0,14.3555518381976,0,0.803165686710257,0,0.310113312658392,0,0,0,3.1151228265128,1.03754724985961,0,0,0,0,0,0,0,0,0,0.126618061145783,1.95335075698768,0,0,0,0.133381722941952,0,0,0,0,0,0,0,0,23.2732421690857,0,0,0,0,0,0,0,0,0,28.1968955590451,0,0,0,0,0,0,0,0,0
"PHYKPL",0,0,0.869962775817433,0,0.105598456492536,0,0,0,0,0,2.41868796508594,0,0,0,0.14559503384052,0,0,0,0,6.50577076559107,0,0,0,1.26490377792213,0,0,1.5189264731971,0,0,0.0854793292924263,8.97667270535514,0.229945848070105,2.76933097867938,0.137939473067963,0,0,0,0,0.683368871122823,7.91599512019972,0.692596707053112,0,0.111837627851085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107672144502954,0.210459153001195,0,0,0.946211097087529,0,0,0,0,0,0,0,0,1.85953680229517,0,0,0,0,0,0.645661376302869,0.229822854832531,0.100507252343417,0.243148572649894,0.393340343319063,0,0.413120338970636,0,0,0,0.271111447759233,0,0,0,0,0,0,0,0,0,0,0.115338931168874,0.0954320939248807,0.128220651517759,0,0,0,0,0.20824495634308,0,0,0,0,3.35544638545052,0,0.134923985625036,0,5.77202032603105,0.128808327595843,5.46189970459249,3.53467788861753,0.407361255348604,0,0,0,0,0,0.216736605022452,0,0,0,0,0,0,0,0,0,0,0.0851869451209688,0,0,1.29649092341838,0,0.271099097143766,0.256579400235114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG10B",0,0,0,0,0,0,0,0,0,0.0797959718500271,0,0,0,0,0,0,0,0.101466957122204,0,0,0,0,0,0.0843878508015922,0,0,0,0.0919531146523867,0,0,0,0,0,4.04914823204481,1.03032655240845,0,0,0,0,0,0.338847499499825,0,0,0,0,0.143210858271677,0.0864626455439373,0,0,0,0.153964439964324,0,0,0,0,0,0,0.250035657731003,0,0,0.480405369564661,0,4.1878812105889,0,0,0,0.954785592792205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118456784079324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162918208440485,0,0,0,0,6.60070523954106,0,0,0,0,0.159055022744226,0,0,0.0700635411621667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27973089081703,0,0,0,0,0,0,0
"B3GALT6",0,0,0,0,0,0,0,0,0,0,1.46358057491193,0,0.3070997165512,0,0,0,0,0,0,0.410075966064219,1.53407713068128,0,0,0,1.55778107868588,0.403272793911283,0,0,0,3.10348141756557,0,0,0,0,7.646084140203,0,0,0,0,0,1.04774892557801,0,0,0,0.373688904165158,0.590428921985032,0.356467709338329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636758301590221,0,0,0,0,0,0.30646670340279,0,0,0,0,0,0,0,0,0,0.834996082951963,0,0,0,0,0,0.595038812489515,0,2.08320555037288,0,0,1.25387080470826,0,0,3.20418429784949,0,19.5175802280207,1.47587599240508,0.905226289038026,4.17482391309413,2.34647130818399,0,0,0,0,0,0,0,0,0.396450589920539,0,0.303777707299257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906219526159523,0,0,0,0,0,0,0,0,0,0.647535250637293,0,0,0,0,0,0,0,0,0.366988093788025,0,0,6.24074732067139,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0508487307101,0
"ACSF3",0,0,1.72851706222802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69409458674436,0,0,0,0,0,0.913898146195006,0,0,0,0,0,0.061759164564018,0,0,0,3.3885023125272,0,0.163668803620513,0,0,0,0,0,0,0,0.0693375279168844,0,0.140994162555029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989511949383767,0,0,0,2.20310479335175,0,2.29578249903631,0,0,0,0,0,0,0,0,0,0,0,0.166047951354624,0,0.17567583690811,0,0,0,0,0,0,0.0652930427974052,0,0,0,0,0,5.54830258144043,0,0,0,0,0,8.75665986335193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12277530131961,0,0,0,0,0,0,0,0,0,1.17444811810902,0,0,0,0,0,0,0,0,0.10196855368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TYMS",0,0,4.0690131410222,0,0,0,7.00068820265376,0,0,75.0840358653138,0,0,0,2.98892639385425,30.2107926858344,0,46.8218967197069,0.940643880236525,0,0,92.7053057954364,0,0,22.2959193190945,0,29.9241474549182,0,0,0,1.16307259063152,15.9946413104749,25.0300244921136,25.8183535362415,8.4459166594763,20.0583305804867,0,66.3367367769114,4.22392884200516,18.2090598510915,54.6349043008187,0,0,12.1737295443539,5.87606073628262,0,66.7133288232468,43.6843240254035,0,0.994360777842166,0,0,0,0,1.14441644841532,10.275185684593,23.3900027185495,52.2259918943171,0,0,8.34253540737333,0,49.8942685012383,50.1775733042886,21.8350093146718,85.9745305577813,0,7.64429388243214,1.8244996624402,0,0,0,0.951755662507195,0,0,3.61036236923429,0,21.0849906650862,4.2746646668503,0,0,0,32.3953407022374,10.9447784486805,0,0,0,0,0,0,0.484296483129987,0.469905428431152,2.45924791802761,0,0,0,0,21.9859215018392,2.37472251452229,2.60762168390967,0,0,0,1.17701744900512,4.22010764819393,0,0,3.84840805116982,21.9916355756587,0,0,0.341534693591108,0,0,0,8.15282259414553,0,0,0,1.51032434691102,0,0,0,0,65.3464539997924,0,0,0,39.610439252044,0,0.669042405024931,50.2135174759508,0,0,46.2099629114954,6.5521653923797,0,0.252301137120468,0.960155717286105,0,0,0,0,0,1.23780478111256,0,20.248622996757,0.779602128182837,0,17.0166945214267,0,0,0,2.5454461408542,12.2027429756346,0,0,15.820405998566,5.94163769751306,41.7448196425291,0,0,0
"SHMT1",0,0.107207187742438,0,0.221509171572906,13.5260875828845,0,1.86599857227326,0,0,0,16.1882343688205,0.132942831951057,0,0,23.6895777888003,0,16.7502089474852,0.159551598968838,0,0,22.0876239863065,0,0,3.31738945140581,0,1.84571660270562,0,0,0,1.67687879688977,11.0164404259758,2.38813969775651,5.32617288899513,21.6480666899486,1.29610863326733,0.261407020643173,0,1.43292188432258,0.52572130707082,0,5.1949984840395,4.2739000147282,0,0,0,0,6.66194624540508,0.236897632572037,0,0,23.7259180838967,0,0,0,0,0,16.0816747461968,0,0,0,0,0,14.1644547211887,0,10.4882385728112,0,4.5040544919151,0,0,0,23.1584626298816,0,0,0,0.524904058626681,0,0,25.0148021965148,0,0,0,0.931336163249675,12.8625358983233,34.4465313080964,0,3.63119963144268,0,14.6195766194606,0.392035541581527,0,0,11.0541184229156,0,0.1357875107987,0.702755144057937,1.12363417409932,5.34759270617147,0.230171075828284,0.530764364174445,0,0,0,0.133096786111919,1.98225081126538,0,0,35.9020899430998,28.8728059008223,0,0.240306842905446,11.7020546642183,0,0,0,13.0912466083899,15.554116359349,0,0,0,0,0.90040381654769,0,0,0,0,0,0,0,0.125052942961039,0,0,0,0,0,1.11137539618032,0.166703611521052,0,0,0,0,0,0,0,0,0,0,0,0,0.122824008474181,0,0,0,0,0,0,0,0,0,0,0,0,0
"TALDO1",16.1450730741069,183.389792669085,81.4861273281216,78.3594038670417,49.3074158576367,39.8413988408489,87.958729977626,1.03911351874868,95.3364249128439,121.000487361385,0.338133382406857,84.7163486627534,26.3933044579798,50.3641557247288,56.5847710254904,72.2533290959238,64.3763897176596,37.1123921600141,40.679945183056,155.753402209484,108.452616532611,85.3883460812895,53.1456344613586,72.3411691717709,31.6709075611432,49.1931076297157,89.7163651621692,79.1768031221529,0.364455737000168,20.3150657573285,93.622644568801,37.2899470542866,90.0490112678787,70.193702627121,46.3212188494465,0.633379207089165,68.9791419244712,84.1939360445936,55.7288640962531,53.8894696664315,54.8676417388931,49.3611984363256,35.647657706938,176.559927384927,75.6285407733096,67.6582424052252,2.63536992700842,4.59195118204859,75.4666334544461,3.36955945013393,20.5310684060912,12.4241175066865,11.8240952900929,58.9485548514853,46.4520457654564,2.13619178091393,31.7005687904275,20.9578973038168,17.866763031271,19.5558859817383,18.0418880082748,35.7534081550748,56.2967301055853,86.5014433001193,9.05106325651126,9.69060455955977,13.2280626251737,50.9888458075633,4.68916742197609,45.0310241665817,2.33800286201009,2.34692494481807,0.720772935849836,0,51.2968386638009,118.023594153899,97.1347165050951,41.7242123159909,113.405548932901,24.306722081286,80.9221546499896,51.4502949036127,85.1426757022087,10.6787199664549,91.099233674606,32.9934665347764,135.714329416731,167.872675583099,93.0889371943426,205.804248250304,16.9947826828278,99.301853016164,67.973344524838,34.2168259823744,86.272606876389,0,30.6876611299335,52.9810922778851,8.14480436777909,34.3335733870527,110.355112288043,56.1446887456749,71.5924290612832,109.132966835657,12.1891970308736,91.3157062498528,48.5031750165186,78.1742125778897,82.7997281648287,57.6431741085727,137.557217854682,45.1666438098623,60.8382792848734,249.347202437838,25.018267803044,92.1653077855976,56.5872542706264,1.24242086774562,0,82.4741075465568,33.8154818364053,56.0035697773485,3.79661593725898,13.3504792192549,26.2404584214786,0.613268496897946,0,16.7533160024072,0,12.6483524224514,55.4362082107826,6.94046407717365,0,7.66041639674338,36.2034696028937,6.86658000773419,0,92.3379037399372,155.424918353818,44.3020873878824,0,0,69.5340381738442,3.39143406472328,42.4477132763087,28.695908429623,3.20402205759003,72.6901836463048,6.84475105860622,136.641894505367,0,18.9557978261259,0,0,13.4083218517975,0,2.10872345099383,97.9634566601609,0,0,0.352421253127369,0
"MAN1B1",3.55094142855302,0,0.219344233657966,0,5.96391081037284,17.6021436496663,0,0,0,0,5.73235725173837,0.116187343588482,0,1.99387329658445,0,3.28259914904293,0.252398129434807,0,0.287711701100033,0,0,4.85267978650979,2.83042303730179,1.3916550289196,3.46173573041307,2.15078823419351,4.78709797285817,0,7.36173465639039,2.67244233179257,0,1.62333874785682,0,0,1.132753205956,0.913842044077754,0,5.00929263701968,0.804058272040525,0,3.6089129658798,0.373523778744881,0,0,0,0.787238562646709,1.42587083735331,0,0,0,0,0,0,2.03580023592787,0,0.110075214802654,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6944689075702,0,0,0,0,0,0.0937692246602091,0.581520149654141,3.00999299026654,5.26397784240124,0.139166013825327,2.41689887543175,0,0,1.92591246544214,0,0,0,0,6.85250456909158,0,0,0,0,0.118673492512944,0,0,0,2.81625956589608,0.6184924315695,2.73754985954799,0,1.46395989154243,0,0,0,0,0,0.0846772263068104,0,3.36031520479089,5.36673949562021,0,0,0,0,4.71070502802334,0,1.56849855677765,0,0,0,0,0,0,0,0,0.530637078717575,0,1.74866974471122,0,1.31359897652565,0,0,0,0,0,0,2.27735889732006,0,0,0,0,1.06980555261347,0,0,0,0,24.7932606500774,0,0,0,24.7680426755803,0,0,0,0,0,0,0,0,0,0
"SLC25A22",0,1.67974076598385,0.589850487606364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66301270969229,0,0,0,0.409577042673325,0,0,0,0,3.96545273368283,0,0.404415644159592,0,0.446625387074089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19026014670928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579275120393905,0,0,0,0,0.490182565972256,1.03424043492772,0,0,0,0,0,0,0,0,0,0,0.172545825942941,0,0,0,0,0,0,0,0,0,0,0.866686972564643,0,2.92738883724093,0,0,0,0,0,0.491019190508424,0,0.180515861426368,0.132190792136743,1.52209597686115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12571980212728,0,0,0,0,0,0,0,0,0,0
